Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-23 00:00:00+02:00,35.7136882518667,35.683760580147265,32.272006004130944,33.81826904296875,30502879,0.0,0.0
2020-03-24 00:00:00+02:00,34.41682843541369,39.29503977017234,31.054952730273286,38.4770166015625,34942741,0.0,0.0
2020-03-25 00:00:00+02:00,41.300188578845855,41.75907956305526,38.267517726679394,40.00332275390625,25293725,0.0,0.0
2020-03-26 00:00:00+02:00,40.89117767333985,44.29295654296875,39.71402252197266,43.095849609375,20660379,0.0,0.0
2020-03-27 00:00:00+02:00,42.33768456626876,43.375177307760744,38.107906466339934,38.546845703125,22541985,0.0,0.0
2020-03-30 00:00:00+02:00,37.89840879312609,38.47701045408984,36.35214573365398,37.3996142578125,22374861,0.0,0.0
2020-03-31 00:00:00+02:00,38.90597681955395,40.58192659024243,37.73879751496733,40.1729150390625,16805452,0.0,0.0
2020-04-01 00:00:00+02:00,37.92213447312802,41.44490117550018,37.82233938240926,39.2494091796875,15140330,146.0,0.0
2020-04-02 00:00:00+02:00,38.850232713417924,40.31722069411981,38.23150308890421,38.96000732421875,19850918,0.0,0.0
2020-04-03 00:00:00+02:00,37.942093912106756,38.32131526104418,35.83641747458584,37.273466796875,20171122,0.0,0.0
2020-04-06 00:00:00+02:00,37.52295941335594,39.468963957399666,37.063901931171266,38.62070556640625,22928512,0.0,0.0
2020-04-07 00:00:00+02:00,37.93211575477354,41.085640768851,37.15371401079239,39.59869384765625,36924532,0.0,0.0
2020-04-08 00:00:00+02:00,38.940044214709054,39.399101629849135,37.323363752693965,37.6227490234375,19419397,0.0,0.0
2020-04-09 00:00:00+02:00,38.520908068459896,40.77627729733863,38.0718301246566,40.52678955078125,32527547,0.0,0.0
2020-04-14 00:00:00+02:00,41.215369253369055,41.90395532564084,38.06184463253017,41.1455126953125,14578182,0.0,0.0
2020-04-15 00:00:00+02:00,40.89602776122785,40.88604825225732,36.69465448463514,37.16369140625,22736383,0.0,0.0
2020-04-16 00:00:00+02:00,37.92213559286197,38.6306807578865,35.726643532222596,36.874287109375,23909040,0.0,0.0
2020-04-17 00:00:00+02:00,37.77244121894806,39.85815858083977,37.42315840714801,37.59281005859375,13978465,0.0,0.0
2020-04-20 00:00:00+02:00,38.67060190547362,38.451052681752216,36.23560142419992,36.8543310546875,12019370,0.0,0.0
2020-04-21 00:00:00+02:00,36.425211864969,37.12377757196841,35.12787555197011,36.72459716796875,11606820,0.0,0.0
2020-04-22 00:00:00+02:00,37.15371486132917,38.19158387706332,36.534985255795355,37.1437353515625,18542955,0.0,0.0
2020-04-23 00:00:00+02:00,37.023981554864406,38.421112934293255,36.55494459177044,38.34127685546875,12289865,0.0,0.0
2020-04-24 00:00:00+02:00,38.07182930799538,39.37914507191344,37.83232107643787,39.34920654296875,24031351,0.0,0.0
2020-04-28 00:00:00+02:00,39.91803684239403,41.93389770293493,39.60867205686547,39.78830322265625,19232896,0.0,0.0
2020-04-29 00:00:00+02:00,40.01783455437949,41.31517083669105,39.309289354040104,40.24736328125,12062003,0.0,0.0
2020-04-30 00:00:00+02:00,40.76629655864876,41.10559988373912,39.658570997324404,40.3870751953125,18791960,0.0,0.0
2020-05-04 00:00:00+02:00,38.73047633754454,39.38912396400111,37.932115578203245,38.8602099609375,18023157,0.0,0.0
2020-05-05 00:00:00+02:00,39.79828872901585,41.15550218617386,39.09972297900805,39.977919921875,15717912,0.0,0.0
2020-05-06 00:00:00+02:00,39.918035671795685,40.19746192149826,38.880166744328996,39.31926513671875,16775686,0.0,0.0
2020-05-07 00:00:00+02:00,39.41906406368014,39.64859279113954,38.81031396041824,39.63861328125,9773022,0.0,0.0
2020-05-08 00:00:00+02:00,40.02781311035156,40.56670663016183,39.4290425327846,40.51680908203125,12144643,0.0,0.0
2020-05-11 00:00:00+02:00,41.01578447003751,40.965886922020424,37.952075021788964,38.33129638671875,21284957,0.0,0.0
2020-05-12 00:00:00+02:00,38.42111233003579,38.64066154335028,37.26348920528666,37.293427734375,11724444,0.0,0.0
2020-05-13 00:00:00+02:00,37.29343011302367,37.88222122264861,35.656790418472994,35.71666748046875,12800952,0.0,0.0
2020-05-14 00:00:00+02:00,35.028079682020746,35.616870764994886,33.76068192714421,34.1498828125,15619603,0.0,0.0
2020-05-15 00:00:00+02:00,34.6787921884588,35.72664058552014,34.5590380859375,34.5590380859375,10988172,0.0,0.0
2020-05-18 00:00:00+02:00,35.038061497912764,35.756586256628154,34.21974163382024,35.31748779296875,12615064,0.0,0.0
2020-05-19 00:00:00+02:00,35.82644182225367,36.77449529665871,35.35740484017959,35.86635986328125,13691359,0.0,0.0
2020-05-20 00:00:00+02:00,35.63683027426045,35.826440964602355,34.38939152201106,35.5270556640625,21860973,0.0,0.0
2020-05-21 00:00:00+02:00,35.32746541121199,37.85228144201331,34.988162071104306,36.92418701171875,18768587,0.0,0.0
2020-05-22 00:00:00+02:00,36.42520642684678,37.94209173558122,35.21768588502528,37.68262451171875,21357900,0.0,0.0
2020-05-25 00:00:00+02:00,38.27141950539598,38.21154244749967,36.88426766413131,37.39322265625,10699112,0.0,0.0
2020-05-26 00:00:00+02:00,37.92213324925408,39.71844482421875,37.82233816175605,39.71844482421875,10635347,0.0,0.0
2020-05-27 00:00:00+02:00,39.19951441543052,40.1874858836402,38.96998569049292,39.60867431640625,13452000,0.0,0.0
2020-05-28 00:00:00+02:00,39.86814069988976,40.82617361783455,39.24941110705042,40.66650146484375,21529016,0.0,0.0
2020-05-29 00:00:00+02:00,40.27729971099785,40.8860497809609,39.54879552891092,40.04777099609375,30712665,0.0,0.0
2020-06-01 00:00:00+02:00,40.91599097473099,40.99582705468168,39.38912594567395,40.22740478515625,13506024,0.0,0.0
2020-06-02 00:00:00+02:00,40.317217954230024,41.79418534463252,40.00785316299707,41.345107421875,14748247,0.0,0.0
2020-06-03 00:00:00+02:00,41.51476512163964,45.22714315655549,41.18544126370355,44.9177783203125,24213890,0.0,0.0
2020-06-04 00:00:00+02:00,44.45872212449165,44.89782061461008,42.67238963060074,43.7102587890625,26416101,0.0,0.0
2020-06-05 00:00:00+02:00,44.01962203566914,46.38476608972799,43.23124068431619,46.1352783203125,30956447,0.0,0.0
2020-06-08 00:00:00+02:00,46.08537081695638,46.644223299795165,44.86787076505757,45.0674609375,13414016,0.0,0.0
2020-06-09 00:00:00+02:00,45.89576893560083,46.06542061464088,44.4387603979627,45.15728515625,16690182,0.0,0.0
2020-06-10 00:00:00+02:00,45.306977542366916,45.52652677274842,43.76015341922442,44.239169921875,16386376,0.0,0.0
2020-06-11 00:00:00+02:00,43.41086400612114,44.4187944117805,42.52268770806486,43.560556640625,38127725,0.0,0.0
2020-06-12 00:00:00+02:00,42.852018192641545,44.0395799450692,42.033698329624166,43.5805224609375,11371634,0.0,0.0
2020-06-15 00:00:00+02:00,42.25324332008137,43.001706534301036,41.70437029632026,42.163427734375,14152751,0.0,0.0
2020-06-17 00:00:00+02:00,43.11147807107043,43.86992074083926,42.61250263043305,42.7921337890625,23064403,0.0,0.0
2020-06-18 00:00:00+02:00,42.41291330324102,42.722278082629366,40.73635578913643,41.125556640625,38491712,0.0,0.0
2020-06-19 00:00:00+02:00,41.31516923081356,42.402935763702125,40.5866650390625,40.5866650390625,38134559,0.0,0.0
2020-06-22 00:00:00+02:00,40.5866641795104,40.5866641795104,37.95207373363119,38.52090576171875,32373216,0.0,0.0
2020-06-23 00:00:00+02:00,38.72049655330882,39.698488476562495,37.80238168658088,38.17162353515625,44621765,0.0,0.0
2020-06-24 00:00:00+02:00,38.57080308760498,39.94797535826203,38.33129486662115,39.508876953125,50803947,0.0,0.0
2020-06-25 00:00:00+02:00,38.6306821959744,39.868141403492054,38.18160425776236,38.8701904296875,24615771,0.0,0.0
2020-06-26 00:00:00+02:00,39.21947191587694,39.64859081979111,37.293426602959826,37.3832421875,15992203,0.0,0.0
2020-06-29 00:00:00+02:00,37.393221163841986,37.34332361758653,36.10586447045111,37.1237744140625,37362885,0.0,0.0
2020-06-30 00:00:00+02:00,37.423164018880556,38.840254496395495,37.223573810779854,37.9820166015625,44252025,0.0,0.0
2020-07-01 00:00:00+02:00,38.07182801402699,39.04981992631392,37.293426287921065,38.42111083984375,31408396,0.0,0.0
2020-07-02 00:00:00+02:00,38.94004577212099,39.67852946949078,38.73047607421875,38.73047607421875,20356633,0.0,0.0
2020-07-03 00:00:00+02:00,38.93006696227339,39.37914489441958,38.0119520787745,38.0518701171875,11693338,0.0,0.0
2020-07-06 00:00:00+02:00,38.95002827999221,39.61865546286678,38.241483056349004,38.43109375,11293602,0.0,0.0
2020-07-07 00:00:00+02:00,38.43109456978907,38.441074080194106,37.223573810779854,37.9820166015625,19791720,0.0,0.0
2020-07-08 00:00:00+02:00,37.92213683018808,39.81824367169749,37.532935952194045,39.528837890625,22674496,0.0,0.0
2020-07-09 00:00:00+02:00,39.9679372778871,40.35713816523731,38.89015020522497,39.81824462890625,36156604,0.0,0.0
2020-07-10 00:00:00+02:00,39.119671223173384,41.38501953125,38.730470412534665,41.38501953125,33279173,0.0,0.0
2020-07-13 00:00:00+02:00,41.913936968336486,42.5027279876536,41.25528938740548,42.23328125,19460935,0.0,0.0
2020-07-14 00:00:00+02:00,41.764242089248285,42.043668320669774,40.646537163562314,40.91598388671875,17752307,0.0,0.0
2020-07-15 00:00:00+02:00,41.41496388723424,41.89398033701429,40.686459703193734,40.83615234375,21747856,0.0,0.0
2020-07-16 00:00:00+02:00,40.16752540832141,42.22330434847401,40.01783276704817,41.8540625,18580938,0.0,0.0
2020-07-17 00:00:00+02:00,42.313118040426055,42.313118040426055,40.65651955110748,41.2253515625,11116276,0.0,0.0
2020-07-20 00:00:00+02:00,41.01578430827402,42.203345946396794,41.03574332740213,42.0636328125,13670761,0.0,0.0
2020-07-21 00:00:00+02:00,42.572587530321634,42.67238262532942,41.43492344723287,41.65447265625,18680948,0.0,0.0
2020-07-22 00:00:00+02:00,41.56465526138117,41.82412249710648,39.88809773823302,40.41701171875,16798573,0.0,0.0
2020-07-23 00:00:00+02:00,40.576685158706766,40.69643927132469,39.56875471083923,39.6685498046875,18701544,0.0,0.0
2020-07-24 00:00:00+02:00,39.259391220953525,39.66855111929087,38.73047720602965,38.920087890625,15368325,0.0,0.0
2020-07-27 00:00:00+02:00,39.1695763092041,40.08769121887207,38.411133557739255,39.91803955078125,16908475,0.0,0.0
2020-07-28 00:00:00+02:00,39.9180362654321,40.56670435474537,39.45897884837963,40.41701171875,16558792,0.0,0.0
2020-07-29 00:00:00+02:00,39.9180441420386,41.38503226425853,39.947982675145134,41.3650732421875,14615659,0.0,0.0
2020-07-30 00:00:00+02:00,40.82617157452857,41.335126536714085,39.84817968640738,40.13758544921875,16544460,0.0,0.0
2020-07-31 00:00:00+02:00,39.91803868415121,40.4170141677031,38.44107125283762,38.74045654296875,21835415,0.0,0.0
2020-08-03 00:00:00+02:00,38.441067620998474,38.57080123446498,36.50504292772908,36.82438720703125,17010739,0.0,0.0
2020-08-04 00:00:00+02:00,37.21359007299189,37.7125655365611,36.634778535251606,36.79445068359375,14012860,0.0,0.0
2020-08-05 00:00:00+02:00,37.42315933622163,37.7225446109114,36.674696149497194,37.04393798828125,17086889,0.0,0.0
2020-08-06 00:00:00+02:00,37.423161797345,37.912157778163646,36.6746985613981,37.32336669921875,23210665,0.0,0.0
2020-08-07 00:00:00+02:00,37.02397651176948,38.011947852649584,37.08385356273191,37.652685546875,12096624,0.0,0.0
2020-08-11 00:00:00+02:00,37.5728545047883,38.950026861139115,37.38324381804435,38.6706005859375,18493755,0.0,0.0
2020-08-12 00:00:00+02:00,38.9200906276332,39.319271044326875,38.24148391925395,38.4909716796875,10428747,0.0,0.0
2020-08-13 00:00:00+02:00,38.27141854308604,38.5408652968444,36.924184774294226,38.22152099609375,15737129,0.0,0.0
2020-08-14 00:00:00+02:00,38.19158202161034,38.22152054945586,37.55289342757243,37.91215576171875,16141265,0.0,0.0
2020-08-17 00:00:00+02:00,38.17162387174357,38.83027149933444,36.99404174968716,37.1337548828125,14350064,0.0,0.0
2020-08-18 00:00:00+02:00,37.42316049798288,38.22152125527318,36.53498415549742,38.07182861328125,14925674,0.0,0.0
2020-08-19 00:00:00+02:00,38.07182801402699,38.860209249441965,37.92213537439124,38.42111083984375,17505216,0.0,0.0
2020-08-20 00:00:00+02:00,38.29138091362847,38.480991608796295,37.51297911241319,37.722548828125,16892970,0.0,0.0
2020-08-21 00:00:00+02:00,38.1217242109415,39.14961363338312,37.991990594516835,38.9400439453125,12121730,0.0,0.0
2020-08-24 00:00:00+02:00,38.75043647957768,39.51885873271378,38.6506413817678,39.329248046875,13054552,0.0,0.0
2020-08-25 00:00:00+02:00,39.668552514278524,39.86814271560823,38.93006876935863,39.51885986328125,9276648,0.0,0.0
2020-08-26 00:00:00+02:00,39.289331742703325,40.37709835686504,39.11968006893498,39.44900390625,16066345,0.0,0.0
2020-08-27 00:00:00+02:00,39.68851114828756,40.59664655550259,39.34920780932809,40.556728515625,16709636,0.0,0.0
2020-08-28 00:00:00+02:00,40.01783316069996,40.606624222166616,39.27934945648754,39.64859130859375,13702456,0.0,0.0
2020-08-31 00:00:00+02:00,39.41906038432959,40.047769448687255,37.493015155424374,37.77244140625,26526680,0.0,0.0
2020-09-01 00:00:00+02:00,37.67264703335666,38.610720893260115,37.42315930465893,38.21154052734375,17416247,0.0,0.0
2020-09-02 00:00:00+02:00,38.520906788977115,38.520906788977115,36.17572204923369,36.5250048828125,27288076,0.0,0.0
2020-09-03 00:00:00+02:00,36.54496389367703,36.684677027077214,35.54701294081856,35.68672607421875,26064852,0.0,0.0
2020-09-04 00:00:00+02:00,35.44721767778085,36.84434900517086,35.47715620622492,36.065947265625,10160974,0.0,0.0
2020-09-07 00:00:00+02:00,35.876334944100215,36.94414240975216,35.886314453125,36.17572021484375,9361717,0.0,0.0
2020-09-08 00:00:00+02:00,36.27551690937807,38.471008991926404,36.24557838097968,38.07182861328125,21142931,0.0,0.0
2020-09-09 00:00:00+02:00,37.92213140720275,41.13553306854992,37.263483861709226,40.91598388671875,24695205,0.0,0.0
2020-09-10 00:00:00+02:00,41.01578125,41.96383458789538,40.2972566149635,41.01578125,33620632,0.0,0.0
2020-09-11 00:00:00+02:00,41.075660010130925,41.01578295472256,39.49889755104426,40.01783203125,17353013,0.0,0.0
2020-09-14 00:00:00+02:00,40.426991652513586,40.636561345108696,39.688507973845105,40.1675244140625,7993411,0.0,0.0
2020-09-15 00:00:00+02:00,40.277300228152654,40.31721826603982,39.03984105365044,39.4689599609375,14604477,0.0,0.0
2020-09-16 00:00:00+02:00,39.64859296865141,39.70847002825672,38.45105177654514,39.538818359375,15271318,0.0,0.0
2020-09-17 00:00:00+02:00,39.538817569741234,39.9878955078125,38.760415810417705,39.9878955078125,33161718,0.0,0.0
2020-09-18 00:00:00+02:00,39.987898734513834,40.37709964558098,38.73048040645076,39.02986572265625,27979706,0.0,0.0
2020-09-21 00:00:00+02:00,39.02986286115446,39.30928913579326,37.872239723365176,38.1616455078125,20565548,0.0,0.0
2020-09-22 00:00:00+02:00,37.96205166157372,39.80826079863764,37.133752427107204,39.18953125,19187784,0.0,0.0
2020-09-23 00:00:00+02:00,38.77039722768213,40.21742621043989,38.46103241067875,39.16957763671875,16668837,0.0,0.0
2020-09-25 00:00:00+02:00,38.421113429327136,39.65857266705092,38.550847059088504,39.15959716796875,13928542,0.0,0.0
2020-09-28 00:00:00+02:00,39.61865021721231,41.784203642183364,39.4988961107623,41.4748388671875,17305728,0.0,0.0
2020-09-29 00:00:00+02:00,40.975870995718516,41.92392451364186,40.59664958854917,41.5546826171875,15801644,0.0,0.0
2020-09-30 00:00:00+02:00,41.40497991095114,41.624529093414615,40.766291380148324,41.1455126953125,17663709,0.0,0.0
2020-10-01 00:00:00+02:00,41.18542657660931,42.22329533453695,40.836143821537505,41.3051806640625,12476508,0.0,0.0
2020-10-02 00:00:00+02:00,40.47688477964935,42.053647056568636,40.10764298062395,41.694384765625,24706262,0.0,0.0
2020-10-05 00:00:00+02:00,41.59459558851619,42.233284196401286,40.76629630016523,40.81619384765625,15392727,0.0,0.0
2020-10-06 00:00:00+02:00,41.105598723365155,41.11557823264492,40.027811721150194,40.19746337890625,16242591,0.0,0.0
2020-10-07 00:00:00+02:00,40.88605120313949,40.86609218375792,39.80826415653488,40.36711669921875,9068111,0.0,0.0
2020-10-08 00:00:00+02:00,40.41701362979027,40.68646038732221,39.47893973319761,39.59869384765625,11472787,0.0,0.0
2020-10-09 00:00:00+02:00,39.86814104530851,39.90805908390206,39.02986223484395,39.0697802734375,5380873,0.0,0.0
2020-10-12 00:00:00+02:00,39.66854823902306,40.06772859866103,39.25938837039414,39.72842529296875,5643249,0.0,0.0
2020-10-13 00:00:00+02:00,39.41906132213413,39.75836463478035,38.27141776465428,38.391171875,8131836,0.0,0.0
2020-10-14 00:00:00+02:00,38.43108972859775,38.75043402133084,37.632728996765024,38.21154052734375,7546638,0.0,0.0
2020-10-15 00:00:00+02:00,37.82234542316696,38.710521872418106,37.32336988987979,38.5009521484375,10237527,0.0,0.0
2020-10-16 00:00:00+02:00,38.720497890625,38.93006759570313,37.34332554296875,37.42316162109375,10353432,0.0,0.0
2020-10-19 00:00:00+02:00,37.92213792067307,39.4390234375,37.82234282088183,39.4390234375,17464740,0.0,0.0
2020-10-20 00:00:00+02:00,39.24941039696431,39.46895960335465,38.9200865873788,39.109697265625,6429263,0.0,0.0
2020-10-21 00:00:00+02:00,38.96998256285081,40.377093328884605,38.42110956900784,40.33717529296875,14547477,0.0,0.0
2020-10-22 00:00:00+02:00,40.09766692308122,41.8839990234375,39.638609511816476,41.8839990234375,16979479,0.0,0.0
2020-10-23 00:00:00+02:00,41.7941895070539,43.41087018999151,41.37505007073674,43.3709521484375,19677240,0.0,0.0
2020-10-26 00:00:00+02:00,43.30109173107823,43.111481050531914,41.91393991023936,42.2133251953125,10000123,0.0,0.0
2020-10-27 00:00:00+02:00,42.09357186659946,42.762199015737,41.15549795586918,41.764248046875,12084061,0.0,0.0
2020-10-28 00:00:00+02:00,41.913940338340296,41.913940338340296,39.698489206170876,40.00785400390625,13903363,0.0,0.0
2020-10-29 00:00:00+02:00,40.00785030528281,40.66649787828073,38.05186660365261,38.70053466796875,9783010,0.0,0.0
2020-10-30 00:00:00+02:00,38.12172712610123,38.65064114120159,37.34332536802901,37.52295654296875,15475932,0.0,0.0
2020-11-02 00:00:00+02:00,37.922134311027186,38.231499090932935,37.02397849839759,37.90217529296875,11646164,0.0,0.0
2020-11-03 00:00:00+02:00,37.982017925406545,40.35714148458857,37.93212037164222,40.15755126953125,10015859,0.0,0.0
2020-11-04 00:00:00+02:00,39.918034999214825,59.69338178431718,38.43108819549407,39.71844482421875,16451892,0.0,0.0
2020-11-05 00:00:00+02:00,40.16752431584501,41.22535228540515,39.78830296826684,39.93799560546875,20221256,0.0,0.0
2020-11-06 00:00:00+02:00,39.868141306069,40.43697335974758,39.41906336895433,39.75836669921875,15140737,0.0,0.0
2020-11-09 00:00:00+02:00,40.90601003731669,45.20717869457053,40.506829651492666,44.6583056640625,34970498,0.0,0.0
2020-11-10 00:00:00+02:00,44.20922864179586,46.454618358365636,43.171359617248065,46.34484375,33208854,0.0,0.0
2020-11-11 00:00:00+02:00,46.454616333105704,50.66596930680508,46.045456447035384,49.77779296875,59012627,0.0,0.0
2020-11-12 00:00:00+02:00,49.19897743273593,49.93746106965732,48.35071920113703,48.6700634765625,23067154,0.0,0.0
2020-11-13 00:00:00+02:00,47.90164416029318,48.660086859497824,46.803898148286464,46.9735498046875,23768571,0.0,0.0
2020-11-16 00:00:00+02:00,47.831791229700066,48.03138142886426,46.73404513429698,47.1631640625,17820336,0.0,0.0
2020-11-17 00:00:00+02:00,47.35277946575268,48.350730560921335,47.14320973576726,47.2629638671875,14139957,0.0,0.0
2020-11-18 00:00:00+02:00,47.252975552127864,48.0812748067903,46.19514758834211,47.2729345703125,13097899,0.0,0.0
2020-11-19 00:00:00+02:00,46.48454791534139,47.252970025577824,45.58639220207803,47.063359375,16520058,0.0,0.0
2020-11-20 00:00:00+02:00,47.20307936623831,46.98353015988372,45.57641933733835,45.91572265625,13797940,0.0,0.0
2020-11-23 00:00:00+02:00,44.907792981302215,46.92365391068512,44.6183872043116,46.5843505859375,11386137,0.0,0.0
2020-11-24 00:00:00+02:00,46.584350340523976,48.30082597432221,46.604309359521636,47.851748046875,9994654,0.0,0.0
2020-11-25 00:00:00+02:00,47.90164409867869,48.24094741104434,46.94361121670512,47.5822998046875,11989656,0.0,0.0
2020-11-26 00:00:00+02:00,47.25298022862501,48.131177115661764,46.69412766414708,47.9315869140625,9524081,0.0,0.0
2020-11-27 00:00:00+02:00,48.151131370436524,49.62809871609966,47.0533853702815,47.2729345703125,12763079,0.0,0.0
2020-11-30 00:00:00+02:00,46.90369100677644,47.40266644301875,45.06746140140477,45.376826171875,34054621,0.0,0.0
2020-12-01 00:00:00+02:00,46.015518541507674,47.133223611264526,45.58639963079745,46.5843505859375,12528995,0.0,0.0
2020-12-02 00:00:00+02:00,47.15317997101815,47.79186854628696,45.78598723958333,46.404716796875,15683506,0.0,0.0
2020-12-03 00:00:00+02:00,46.60431348876178,47.46255138170257,45.865829720417366,47.1332275390625,15369384,0.0,0.0
2020-12-04 00:00:00+02:00,47.75194983277061,49.34867124828646,47.43260554966744,49.1391015625,20083580,0.0,0.0
2020-12-07 00:00:00+02:00,49.09918081507732,49.13909884826031,46.853791448534146,48.400615234375,16940627,0.0,0.0
2020-12-08 00:00:00+02:00,48.400618440261994,49.3985693359375,47.85174544764047,49.3985693359375,12517155,0.0,0.0
2020-12-09 00:00:00+02:00,49.398572820887175,50.346626238661784,48.61019155768514,50.19693359375,18320296,0.0,0.0
2020-12-10 00:00:00+02:00,49.89755092928142,50.326669867273246,47.78189476987989,48.1910546875,17251907,0.0,0.0
2020-12-11 00:00:00+02:00,48.500426400256075,49.68798828125,47.113274287162334,49.68798828125,21925842,0.0,0.0
2020-12-14 00:00:00+02:00,48.89959640336051,51.434391808759194,49.26883825375323,50.186953125,17222113,0.0,0.0
2020-12-15 00:00:00+02:00,49.59817161957657,51.1649549081628,49.238909209454896,50.7458154296875,15555591,0.0,0.0
2020-12-17 00:00:00+02:00,51.58408367598684,52.29262883771929,50.905477042214905,51.1948828125,41614355,0.0,0.0
2020-12-18 00:00:00+02:00,51.49426756164448,53.36043578529322,51.29467737729702,53.22072265625,44895370,0.0,0.0
2020-12-21 00:00:00+02:00,51.94335023252603,52.312592107377796,49.28880053764573,49.9674072265625,25056329,0.0,0.0
2020-12-22 00:00:00+02:00,49.04928922125154,50.6859287802109,49.06924824026324,50.6460107421875,13735528,0.0,0.0
2020-12-23 00:00:00+02:00,50.1869547598618,51.59406564097942,50.32666789699405,51.4743115234375,5954041,0.0,0.0
2020-12-24 00:00:00+02:00,51.464333572446606,52.372468991312736,49.81771440637065,51.6938623046875,2262694,0.0,0.0
2020-12-28 00:00:00+02:00,51.39447352939839,52.18285477382994,51.08510873727969,51.4543505859375,3351961,0.0,0.0
2020-12-29 00:00:00+02:00,51.045185384908535,51.90342310594512,50.695902591463415,51.14498046875,6175889,0.0,0.0
2020-12-30 00:00:00+02:00,51.394473968499966,52.03316257704056,51.02523211668745,51.7637158203125,3796582,0.0,0.0
2020-12-31 00:00:00+02:00,51.005276493084466,51.85353485777087,50.91546090152944,50.935419921875,4413511,0.0,0.0
2021-01-04 00:00:00+02:00,51.39447112728852,51.743753940774944,48.49043402087279,49.3985693359375,10363894,0.0,0.0
2021-01-05 00:00:00+02:00,49.27881862325596,49.78777361511218,47.10328552081169,48.0114208984375,15046777,0.0,0.0
2021-01-06 00:00:00+02:00,48.59023811368485,48.7998078406077,47.72202067357587,48.6800537109375,6168608,0.0,0.0
2021-01-07 00:00:00+02:00,48.700005117358074,50.48633727227756,48.68004609886736,50.276767578125,9342937,0.0,0.0
2021-01-08 00:00:00+02:00,50.39652133913209,52.74170599550755,50.39652133913209,52.2028125,14191731,0.0,0.0
2021-01-11 00:00:00+02:00,51.99324684016233,52.18285752921474,50.30670965859085,51.025234375,11481925,0.0,0.0
2021-01-12 00:00:00+02:00,51.43438910759555,51.61402026862324,50.61606937402495,51.174921875,10394139,0.0,0.0
2021-01-13 00:00:00+02:00,51.10506969016157,51.294680376377755,49.767815376847444,49.79775390625,16227968,0.0,0.0
2021-01-14 00:00:00+02:00,49.79774897791472,50.1969293304431,48.89959318472588,49.238896484375,13116900,0.0,0.0
2021-01-15 00:00:00+02:00,49.39857439666625,49.48838998647836,48.50041849854504,49.298779296875,7912826,0.0,0.0
2021-01-18 00:00:00+02:00,48.94949280602924,49.847648637332526,48.88961575060902,49.1590625,6125216,0.0,0.0
2021-01-19 00:00:00+02:00,49.62810483402337,50.546219783697644,48.759887435961836,49.9773876953125,21782417,0.0,0.0
2021-01-20 00:00:00+02:00,50.566178751520894,50.566178751520894,49.28880143156931,49.4684326171875,8447447,0.0,0.0
2021-01-21 00:00:00+02:00,49.498369585866264,49.56822615584631,48.59023417612557,49.2488818359375,9478266,0.0,0.0
2021-01-22 00:00:00+02:00,49.24887098265259,49.24887098265259,47.40266204004049,48.0712890625,9371246,0.0,0.0
2021-01-25 00:00:00+02:00,48.70000933632095,48.30082893192489,46.63425074357127,46.763984375,17143135,0.0,0.0
2021-01-26 00:00:00+02:00,46.60431174775803,48.031381679220424,46.15523379729783,47.57232421875,11851675,0.0,0.0
2021-01-27 00:00:00+02:00,48.10123095805063,48.520370314946504,47.372726837731605,47.801845703125,11697561,0.0,0.0
2021-01-28 00:00:00+02:00,47.502470952699916,48.79980734426525,47.17314709945641,48.4205859375,9255332,0.0,0.0
